,Loyalty Number,Points Accumulated D0,Points Accumulated D1,Points Accumulated D2,Points Redeemed D0,Points Redeemed D1,Points Redeemed D2,Distance D0,Distance D1,Distance D2,Total Flights D0,Total Flights D1,Total Flights D2,SUM Points Accumulated,SUM Points Redeemed,SUM Distance,SUM Total Flights
24,990595,20.595705381574973,-545.419156278505,4708.0746047430885,0.10869565217391312,-6.447826086956528,82.23913043478264,20.595705381574973,-545.419156278505,4708.0746047430885,0.013598358163575566,-0.3586546062633025,2.9985177865612673,50287.0,572.0,50287.0,31.0
25,990598,-10.378048038917594,272.0485922772879,752.7440711462439,0.3494527211918511,-5.74588324718759,15.560276679841895,-10.378048038917594,272.0485922772879,752.7440711462439,-0.0012997871693523797,0.060755548799026955,0.880928853754941,48828.0,362.0,48828.0,33.0
26,953210,-11.491897233201577,352.4930830039526,-1312.9011857707521,-0.31342353298875003,11.556457889936148,-48.048418972332,-11.491897233201577,352.4930830039526,-1312.9011857707521,-0.009615384615384609,0.28168896321070236,-1.0163043478260876,17928.0,778.0,17928.0,13.0
27,199374,-1007.7867132867302,38138.85874125937,-339565.9909090968,-0.4918414918415002,7.180885780886098,84.39999999999704,-671.85780885782,25425.90582750625,-226377.32727273117,-0.3997668997669064,15.109324009324256,-134.0363636363659,123018.0,422.0,82012.0,52.0
28,195994,-154.76923076924348,7426.067132867616,-67828.11818182268,3.5000000000000067,-142.10000000000016,1473.3090909090924,-103.17948717949561,4950.711421911744,-45218.74545454843,-0.40559440559441196,15.412587412587648,-133.90909090909307,174325.5,791.0,116217.0,93.0
29,195895,-249.87237762238195,10123.745804195967,-88411.74545454695,4.090909090909126,-176.72727272727406,1893.27272727274,-166.581585081588,6749.163869463976,-58941.163636364625,-0.20629370629370963,7.848251748251871,-66.94545454545568,123604.5,585.0,82403.0,62.0
30,999550,34.931065673457006,-859.8692505320778,6127.814723320164,0.27366220735786,-7.035033444816069,83.19021739130442,34.931065673457006,-859.8692505320778,6127.814723320164,0.014616904834296151,-0.3658574034660996,3.2139328063241135,60269.0,1227.0,60269.0,39.0
31,999498,4.65521435086653,68.49964122833678,626.6482213438746,-1.28634843417452,34.70566737610216,-50.024703557312314,4.65521435086653,68.49964122833678,626.6482213438746,0.0056400121617512945,-0.056652477956825875,1.2233201581027675,58400.0,2908.0,58400.0,40.0
32,996989,-0.8103602918820125,88.3159638187896,1197.8740118577086,0.5293402249923979,-5.4187230161143,10.82707509881415,-0.8103602918820125,88.3159638187896,1197.8740118577086,0.004826695044086353,-0.0176238978412893,0.6931818181818189,51273.0,1228.0,51273.0,35.0
33,996639,8.010922772879317,-87.93611280024378,2837.5963438735203,-0.957350258437215,22.76462602614778,-45.4738142292492,8.010922772879317,-87.93611280024378,2837.5963438735203,0.004925509273335377,-0.0527029492246887,1.9031620553359698,80975.0,1047.0,80975.0,54.0
34,996616,15.760109455761642,-282.8105624809978,3690.3596837944697,0.0,0.0,0.0,15.760109455761642,-282.8105624809978,3690.3596837944697,0.005442383703253277,-0.028233505624810137,1.5750988142292497,80950.0,0.0,80950.0,56.0
35,994609,31.742436910915185,-674.5987488598365,5320.6951581027715,0.33775463666768096,-9.060822438431156,140.76037549407124,31.742436910915185,-674.5987488598365,5320.6951581027715,0.014487686226816673,-0.2987138948008517,2.692687747035575,80855.0,2315.0,80855.0,46.0
36,994377,21.219648829431446,-347.8655685618733,3566.2663043478283,-0.22922620857403442,8.451959562176954,-35.14081027667985,21.219648829431446,-347.8655685618733,3566.2663043478283,0.0066053511705685694,-0.054264214046822946,1.2880434782608705,85207.0,569.0,85207.0,47.0
37,994374,32.896313469139564,-792.9691410763159,6314.9085968379495,0.7849650349650347,-20.903256308908485,138.6936758893281,32.896313469139564,-792.9691410763159,6314.9085968379495,0.01825022803283674,-0.4958209182122231,4.51333992094862,74859.0,904.0,74859.0,49.0
38,993271,3.712488598358202,-50.60743235025937,3415.5014822134435,0.08225144420796564,2.1884965034965123,-10.524209486166047,3.712488598358202,-50.60743235025937,3415.5014822134435,-0.0002204317421708543,0.04420644572818444,1.5340909090909107,84981.0,807.0,84981.0,49.0
39,992986,3.7122605655214502,108.64000760109418,592.2050395256933,0.44363788385527414,-8.203555792034027,117.09337944664017,3.7122605655214502,108.64000760109418,592.2050395256933,0.00018242626938280037,0.10239586500456051,0.432806324110673,64995.0,2523.0,64995.0,42.0
40,992985,17.689054423837057,-266.4463605959266,2083.814229249016,-1.2277135907570678,28.641535421100638,-54.277667984189755,17.689054423837057,-266.4463605959266,2083.814229249016,0.009121313469139566,-0.13411979325022838,1.3142292490118597,56754.0,1274.0,56754.0,36.0
41,992769,14.38379446640318,-208.935731225297,515.6719367588971,0.0,0.0,0.0,14.38379446640318,-208.935731225297,515.6719367588971,0.009516570386135613,-0.122262085740347,0.2519762845849829,20176.0,0.0,20176.0,16.0
42,992168,-13.12390544238367,324.6480708422006,861.3631422924935,0.13073122529644202,1.267806324110687,-3.28853754940716,-13.12390544238367,324.6480708422006,861.3631422924935,-0.005077531164487651,0.13693827911219136,0.8666007905138368,107520.0,1884.0,107520.0,74.0
43,991893,5.14914107631504,-172.7037442991803,5149.1388339920995,0.18070842201277137,-3.3090148981453695,137.80138339920967,5.14914107631504,-172.7037442991803,5149.1388339920995,0.0034356947400425884,-0.1085010641532386,2.9881422924901213,96999.0,3200.0,96999.0,56.0
44,991568,-2.21307388263907,-17.21228336880576,3677.9061264822153,-0.43944968075402896,11.536676801459434,-36.90415019762855,-2.21307388263907,-17.21228336880576,3677.9061264822153,-0.0011401641836424265,-0.04280024323502625,2.767786561264823,72262.0,422.0,72262.0,48.0
45,974630,-16.416790817877747,390.04890088172687,682.0251976284571,0.1430906050471276,-8.084656430526021,104.46887351778666,-16.416790817877747,390.04890088172687,682.0251976284571,-0.001573426573426557,0.03803131650957709,1.4708498023715424,52941.0,783.0,52941.0,39.0
46,973860,26.710428701733058,-684.5433262389789,5170.329051383403,-0.7664335664335667,19.139969595621796,-52.10276679841909,26.710428701733058,-684.5433262389789,5170.329051383403,0.0183262389784129,-0.42293858315597505,3.253458498023718,49606.0,736.0,49606.0,41.0
47,973357,-7.721146245059255,231.73300395256854,1467.2381422924918,-0.6238750380054725,16.392962906658568,-40.912549407114696,-7.721146245059255,231.73300395256854,1467.2381422924918,0.0003876558224384552,0.0011781696564299945,1.7811264822134405,66900.0,879.0,66900.0,45.0
48,963464,-12.849794770446936,353.1618257829128,211.68527667984097,-0.4351626634235327,11.87471875950137,-40.504940711462474,-12.849794770446936,353.1618257829128,211.68527667984097,0.0020903010033444937,0.0003511705685616358,1.027173913043479,48065.0,458.0,48065.0,35.0
49,962730,-7.78614320462145,367.7514062024931,-1080.263339920948,0.31419124353907013,-13.22652021891154,134.72579051383406,-7.78614320462145,367.7514062024931,-1080.263339920948,0.0017710550319246035,0.0752888415931893,-0.09436758893280547,46247.0,805.0,46247.0,29.0
50,962011,-6.7607099422316566,148.32861812100913,2322.4955533596844,-1.2868273031316497,35.92937823046518,-107.09832015810284,-6.7607099422316566,148.32861812100913,2322.4955533596844,-0.002439951352994818,0.05534660991182707,1.4313241106719374,67111.0,1903.0,67111.0,39.0
51,961965,12.135687138948024,-297.11609151717886,3309.0400197628474,-0.4611508057160227,9.80311796898753,-4.7623517786561225,12.135687138948024,-297.11609151717886,3309.0400197628474,0.009524171480693226,-0.19593037397385257,1.962944664031622,49747.0,567.0,49747.0,35.0
52,960441,12.669603222864103,-153.46660231073307,1708.9135375494095,-0.5210474308300395,12.063142292490127,-2.367094861660166,12.669603222864103,-153.46660231073307,1708.9135375494095,0.006734569778048041,-0.06575554879902715,1.1136363636363644,57055.0,1009.0,57055.0,40.0
53,959478,11.56413043478262,-286.2132608695656,2812.6141304347843,-0.9742170872605642,28.764992398905424,-88.99308300395252,11.56413043478262,-286.2132608695656,2812.6141304347843,0.010930373973852249,-0.22021587108543678,1.687747035573125,38303.0,1720.0,38303.0,28.0
54,959059,14.956179689875356,-285.1910139860145,2231.1259881422957,-0.37285649133475196,7.008803587716635,13.139822134387314,14.956179689875356,-285.1910139860145,2231.1259881422957,0.016152325934934635,-0.29554727880814874,1.6882411067193697,41275.0,591.0,41275.0,31.0
55,958687,14.816874429917902,-270.94446944360004,2124.8606719367604,0.5230769230769224,-9.716923076923068,29.99999999999994,14.816874429917902,-270.94446944360004,2124.8606719367604,0.011378838552751602,-0.21360139860139885,1.7218379446640326,42316.0,368.0,42316.0,33.0
56,958243,-3.5925433262389617,125.17662663423509,1843.1447628458498,-0.807403466099118,12.14073882639101,88.66897233201571,-3.5925433262389617,125.17662663423509,1843.1447628458498,-0.0041501976284584845,0.13071146245059273,1.2134387351778657,64185.0,1814.0,64185.0,48.0
57,957628,26.79618425053209,-580.3437366980853,4636.909090909095,-0.11556704165399767,-0.4047370021283186,122.40415019762854,26.79618425053209,-580.3437366980853,4636.909090909095,0.016699604743083008,-0.40227272727272767,3.4105731225296467,68484.0,2250.0,68484.0,43.0
58,957571,27.365407418668298,-576.3321419884469,4092.339426877475,-0.47047734873821795,17.636716327151117,-72.40316205533597,27.365407418668298,-576.3321419884469,4092.339426877475,0.012739434478564918,-0.2976162967467319,2.952569169960476,59407.0,1248.0,59407.0,44.0
59,957419,26.33234265734267,-516.6681316509585,2447.54001976285,0.9052371541501985,-25.187015810276716,197.47677865612664,26.33234265734267,-516.6681316509585,2447.54001976285,0.012420188507145038,-0.22093949528732176,1.3092885375494094,32769.0,1619.0,32769.0,26.0
60,585386,-3.4884083307996154,186.01673000912095,1143.96590909091,1.4346153846153853,-28.405384615384666,93.25000000000031,-3.4884083307996154,186.01673000912095,1143.96590909091,0.0022195196108239705,0.0010337488598355312,1.2005928853754955,66167.0,746.0,66167.0,40.0
61,955533,6.03846153846154,-119.5615384615386,392.500000000001,0.0,0.0,0.0,6.03846153846154,-119.5615384615386,392.500000000001,0.009615384615384621,-0.19038461538461565,0.6250000000000023,3140.0,0.0,3140.0,5.0
62,955087,6.6735405898449445,15.251485253876345,169.96689723320358,0.0,0.0,0.0,6.6735405898449445,15.251485253876345,169.96689723320358,0.006324110671936764,-0.029407114624506153,0.2430830039525706,41355.0,0.0,41355.0,28.0
63,954570,-7.079636667680147,356.08874277896047,-1070.391798418974,0.4199224688355118,-6.9045834600182365,18.698122529644294,-7.079636667680147,356.08874277896047,-1070.391798418974,0.001603830951657043,0.10468683490422614,-0.34436758893280567,46447.0,435.0,46447.0,31.0
64,954453,-7.45795834600179,385.8893934326537,-592.9925889328034,1.7299331103678934,-53.11354515050173,353.64130434782624,-7.45795834600179,385.8893934326537,-592.9925889328034,-0.00470507753116447,0.21284432958345975,-0.24160079051383312,64991.0,1030.0,64991.0,35.0
65,952602,17.87885375494071,-243.14873517786572,553.7598814229257,0.0,0.0,0.0,17.87885375494071,-243.14873517786572,553.7598814229257,0.014510489510489508,-0.21884919428397706,0.5647233201581047,27952.0,0.0,27952.0,19.0
66,950915,11.275418060200678,-108.64632107023448,1784.597826086959,-0.8307388263909998,17.427601094557627,0.6808300395256469,11.275418060200678,-108.64632107023448,1784.597826086959,0.0028048038917604205,0.016401641836424282,0.8473320158102775,65486.0,1174.0,65486.0,39.0
67,950193,13.337002128306477,-169.58505320766204,1610.8418972332029,0.21178929765886328,-9.743862876254195,119.01630434782614,13.337002128306477,-169.58505320766204,1610.8418972332029,0.003998175737306176,-0.027780480389176163,1.1976284584980246,53136.0,971.0,53136.0,40.0
68,963067,-1.4228260869564937,208.92847826086904,1073.4293478260888,0.6307692307692307,-19.049230769230785,123.00000000000004,-1.4228260869564937,208.92847826086904,1073.4293478260888,-0.0021967163271510975,0.1649179081787775,0.34535573122529756,81469.0,328.0,81469.0,47.0
69,963487,17.1665931894193,-521.2156993007001,5879.141798418975,-0.4151261781696564,7.803371845545769,14.629446640316132,17.1665931894193,-521.2156993007001,5879.141798418975,0.00991182730313167,-0.2799695956217701,3.309288537549409,68851.0,658.0,68851.0,44.0
70,972686,6.574920188507166,-99.66017862572264,1973.6435276679858,0.30346989966555227,-9.536095317725767,66.13858695652183,6.574920188507166,-99.66017862572264,1973.6435276679858,0.005894648829431466,-0.09454013377926501,1.4157608695652206,99373.0,427.0,99373.0,69.0
71,963541,13.285694740042567,-129.20932502280343,154.37055335968583,0.0,0.0,0.0,13.285694740042567,-129.20932502280343,154.37055335968583,0.013856795378534507,-0.182506840985102,0.41057312252964623,30042.0,0.0,30042.0,23.0
72,972157,25.40325326847068,-599.1022012769847,6109.44664031621,1.3147993311036785,-30.77911371237459,154.84239130434787,25.40325326847068,-599.1022012769847,6109.44664031621,0.010253876558224384,-0.21504256612952274,2.552865612648221,91372.0,925.0,91372.0,47.0
73,971488,10.699277896017062,-264.70325174825274,3684.729743083008,0.4229401033748864,-17.219589540893907,199.56126482213446,10.699277896017062,-264.70325174825274,3684.729743083008,0.003222864092429329,-0.09274551535421147,2.417984189723321,61449.0,1696.0,61449.0,46.0
74,971142,17.069816053511733,-400.51801003344576,4577.1793478260915,-0.4759045302523568,15.860221951961103,-46.58893280632426,17.069816053511733,-400.51801003344576,4577.1793478260915,0.007768318637883875,-0.20551231377318396,3.0662055335968406,73339.0,1308.0,73339.0,50.0
75,970706,-2.9140696260261314,132.14347978108813,1283.9540513834004,-0.6559744603222849,10.867187595013656,108.75494071146252,-2.9140696260261314,132.14347978108813,1283.9540513834004,0.0031316509577379316,-0.001769534813013485,1.2994071146245074,56179.0,2656.0,56179.0,46.0
76,969483,-11.658657646701108,410.5547020370932,-1169.7495059288542,-0.4456521739130433,10.963043478260872,-28.96739130434787,-11.658657646701108,410.5547020370932,-1169.7495059288542,-0.008916083916083907,0.3346412283368805,-0.9876482213438735,37965.0,410.0,37965.0,33.0
77,969313,12.224004256612975,-516.2453238066289,7385.749011857711,-0.9132715110975973,14.491787777439946,84.81225296442679,12.224004256612975,-516.2453238066289,7385.749011857711,0.009258133171176674,-0.31493159014898214,4.296442687747038,82282.0,1908.0,82282.0,54.0
78,968638,-2.546359075706887,235.66897689267233,-854.7722332015794,0.07801003344481514,4.549314381270928,-24.668478260869637,-2.546359075706887,235.66897689267233,-854.7722332015794,0.004712678625722108,0.023922164791729837,-0.1778656126482202,37709.0,1155.0,37709.0,26.0
79,968312,0.9839464882943302,267.2622073578594,-567.4999999999987,-1.0002964426877463,26.643498023715416,-86.8582015810277,0.9839464882943302,267.2622073578594,-567.4999999999987,-0.0007981149285497056,0.17169200364852535,-0.3582015810276676,71380.0,1007.0,71380.0,39.0
80,968064,14.770895408938893,-125.16151565825513,264.41946640316434,-1.4130738826390987,40.62162967467316,-141.267786561265,14.770895408938893,-125.16151565825513,264.41946640316434,0.004530252356339313,0.030221951961082346,-0.21936758893280564,41175.0,1872.0,41175.0,26.0
81,967628,4.954058984493766,-6.571474612344222,1276.4397233201585,0.44014138035877115,-4.975273639404069,6.787055335968394,4.954058984493766,-6.571474612344222,1276.4397233201585,0.00548038917604136,-0.0304879902705992,0.8038537549407129,52938.0,827.0,52938.0,37.0
82,967443,19.826352994831264,-429.16621617512976,3001.6556324110707,0.11876710246275529,-7.045264518090623,89.85918972332023,19.826352994831264,-429.16621617512976,3001.6556324110707,0.014130434782608696,-0.3110869565217393,2.2119565217391317,40439.0,625.0,40439.0,29.0
83,967093,11.306620553359673,-222.4702964426877,1820.5686758893276,-0.5326086956521737,13.10217391304348,-34.61956521739133,11.306620553359673,-222.4702964426877,1820.5686758893276,0.013818789905746434,-0.3246001824262697,2.48616600790514,32355.0,490.0,32355.0,30.0
84,967035,5.058429613864405,-51.43508817269708,3042.3008893280644,-1.039457281848586,29.563388567953798,-99.77816205533604,5.058429613864405,-51.43508817269708,3042.3008893280644,0.007015810276679853,-0.09235177865612676,1.9303359683794479,82371.0,1381.0,82371.0,53.0
85,966729,-7.188317117664931,318.5605366372757,-155.10029644268704,0.0,0.0,0.0,-7.188317117664931,318.5605366372757,-155.10029644268704,-0.001246579507449061,0.15725144420796577,-0.04446640316205431,56623.0,0.0,56623.0,40.0
86,966059,9.407411067193692,-247.6996245059294,4626.857213438737,1.3206445728184852,-28.001331711766507,131.46837944664045,9.407411067193692,-247.6996245059294,4626.857213438737,0.007730313165095783,-0.215431742170873,3.2396245059288553,82831.0,1226.0,82831.0,51.0
87,965713,13.648228944968096,-305.34181058072426,3489.550889328067,1.0847065977500767,-33.643751900273685,265.83596837944685,13.648228944968096,-305.34181058072426,3489.550889328067,0.013697172392824584,-0.30590757069017993,2.610671936758895,59023.0,1602.0,59023.0,38.0
88,965605,11.939434478564948,-264.8610793554283,3141.2539525691745,0.13601398601398512,0.45704165399819685,40.47579051383388,11.939434478564948,-264.8610793554283,3141.2539525691745,0.009634387351778684,-0.21151185770751066,2.239377470355735,108870.0,3550.0,108870.0,75.0
89,964789,-13.960975980541162,348.69048647005116,1682.8181818181836,0.138248707813925,-1.6849133475220386,23.418972332015784,-13.960975980541162,348.69048647005116,1682.8181818181836,-0.00039525691699603957,0.029881422924901046,1.5405138339920952,76586.0,734.0,76586.0,44.0
90,963814,8.725038005472806,-112.0729066585594,2599.0494071146272,0.21196412283368798,-2.475624809972638,3.5859683794466792,8.725038005472806,-112.0729066585594,2599.0494071146272,0.00041806020066890754,0.025635451505016487,1.635869565217392,71508.0,382.0,71508.0,49.0
91,199959,-967.3898601398697,36785.019230769576,-330448.22727273055,0.0,0.0,0.0,-644.9265734265796,24523.34615384638,-220298.8181818202,-0.5349650349650399,20.392307692307874,-183.6181818181834,105220.5,0.0,70147.0,59.0
92,201115,-910.6398601398731,35121.07832167881,-314027.23636364075,-14.122377622377753,542.4048951049001,-4950.381818181862,-607.0932400932487,23414.05221445253,-209351.49090909373,-0.18065268065268467,7.582983682983834,-70.14545454545595,169684.5,1275.0,113123.0,76.0
93,201273,-1690.1486013986148,64970.31503496552,-586904.8090909135,-4.897435897435894,210.22983682983667,-2078.1454545454526,-1126.7657342657435,43313.5433566437,-391269.8727272759,-0.6958041958042015,26.667832167832373,-240.45454545454723,225346.5,1092.0,150231.0,89.0
94,454663,8.705328367284915,-124.55625266038385,2533.073616600794,0.4186834904226219,-7.022739434478596,39.88636363636378,8.705328367284915,-124.55625266038385,2533.073616600794,-0.0031088476740650543,0.12163423532988732,0.8226284584980246,66083.0,902.0,66083.0,41.0
95,101363,-13.370865004560654,376.9085816357556,130.90266798418824,-0.8860747947704467,25.21621769534814,-60.962450592885475,-13.370865004560654,376.9085816357556,130.90266798418824,-0.0004484645788993565,0.0516463970811796,0.7376482213438741,50697.0,1760.0,50697.0,31.0
96,100816,26.28735937975068,-636.3809410155066,4573.300889328068,0.0,0.0,0.0,26.28735937975068,-636.3809410155066,4573.300889328068,0.012777439951352996,-0.2946533900881729,2.3661067193675906,47653.0,0.0,47653.0,31.0
97,100727,-21.667778960170246,566.9262131346916,486.9688735177845,-0.4315445424141073,12.62948312557008,-4.344861660079059,-21.667778960170246,566.9262131346916,486.9688735177845,-0.00880206749771966,0.2383125570082091,0.8181818181818181,75593.0,1570.0,75593.0,48.0
98,937849,4.411538461538462,-133.22846153846163,860.2500000000005,0.0,0.0,0.0,4.411538461538462,-133.22846153846163,860.2500000000005,0.0038461538461538464,-0.11615384615384625,0.7500000000000006,2294.0,0.0,2294.0,2.0
99,100364,2.5275691699604836,-127.33835968379475,2990.475790513835,0.31017786561264865,-11.88618577075101,108.54100790513847,2.5275691699604836,-127.33835968379475,2990.475790513835,0.001026147765278213,-0.0556536941319553,1.861166007905139,45955.0,559.0,45955.0,33.0
100,119997,18.526140164183662,-456.441764974157,4888.226778656129,0.3494147157190645,-3.4540635451505284,22.711956521739275,18.526140164183662,-456.441764974157,4888.226778656129,0.009128914563697188,-0.2130054727880819,2.8404150197628475,71163.0,1221.0,71163.0,49.0
101,938482,2.568090605047127,-199.8483520827,2886.7025691699605,0.0,0.0,0.0,2.568090605047127,-199.8483520827,2886.7025691699605,0.006088476740650659,-0.25525539677713616,2.5726284584980244,21910.0,0.0,21910.0,15.0
102,157712,3.1516722408026743,-74.30832775919728,3035.554347826086,2.060147461234417,-46.39194740042569,227.82756916996073,3.1516722408026743,-74.30832775919728,3035.554347826086,0.009014898145332944,-0.25754636667680203,3.295454545454548,66004.0,1645.0,66004.0,46.0
103,231090,-4.441752812404956,-11.56357099422386,3211.4441699604763,-0.33768622681666066,13.48563393128609,-22.959486166007853,-4.441752812404956,-11.56357099422386,3211.4441699604763,0.0005016722408026857,-0.014280936454849784,1.5760869565217406,51841.0,1840.0,51841.0,36.0
104,939289,6.3251672240802685,-194.12613712374593,1291.6467391304352,0.6903846153846153,-20.849615384615397,134.62500000000009,6.3251672240802685,-194.12613712374593,1291.6467391304352,0.00476588628762542,-0.14740802675585296,0.9945652173913052,3755.0,359.0,3755.0,3.0
105,604822,9.158832471875973,-276.67602918820376,4286.938735177867,0.8788461538461543,-17.40115384615388,57.125000000000156,9.158832471875973,-276.67602918820376,4286.938735177867,0.003542110063849207,-0.15550927333536063,2.887351778656127,64762.0,457.0,64762.0,40.0
106,632951,16.284562176953486,-298.1501413803592,916.9036561264847,0.9750000000000005,-19.305000000000035,63.3750000000002,16.284562176953486,-298.1501413803592,916.9036561264847,0.009417756156886593,-0.16109607783520846,0.46590909090909227,12355.0,507.0,12355.0,9.0
107,706918,-5.108931286105197,360.1358908482823,-1006.0834980237157,0.8910915171784748,-13.602505320766234,42.76679841897257,-5.108931286105197,360.1358908482823,-1006.0834980237157,-0.005776831863788381,0.2670294922468836,-0.57509881422925,58861.0,1312.0,58861.0,38.0
